x,y,nPrimary,roiCounts,normalizedCounts,flux,normalizedFlux
-50.0,-50.0,400000,44643,0.111607,151696,0.37924
-50.0,-49.8,400000,44997,0.112492,152132,0.38033
-50.0,-49.6,400000,44665,0.111662,152055,0.380138
-50.0,-49.4,400000,44955,0.112388,152833,0.382082
-50.0,-49.2,400000,44609,0.111522,152218,0.380545
-50.0,-49.0,400000,44514,0.111285,151931,0.379827
-50.0,-48.8,400000,44910,0.112275,151880,0.3797
-50.0,-48.6,400000,44610,0.111525,151508,0.37877
-50.0,-48.4,400000,45016,0.11254,151598,0.378995
-50.0,-48.2,400000,44788,0.11197,151943,0.379858
-50.0,-48.0,400000,44458,0.111145,152128,0.38032
-50.0,-47.8,400000,44386,0.110965,152038,0.380095
-50.0,-47.6,400000,44782,0.111955,151760,0.3794
-50.0,-47.4,400000,45043,0.112607,152166,0.380415
-50.0,-47.2,400000,44818,0.112045,152463,0.381157
-50.0,-47.0,400000,44968,0.11242,152110,0.380275
-50.0,-46.8,400000,45569,0.113922,152510,0.381275
-50.0,-46.6,400000,44875,0.112187,152110,0.380275
-50.0,-46.4,400000,45177,0.112943,152472,0.38118
-50.0,-46.2,400000,45056,0.11264,152733,0.381833
-50.0,-46.0,400000,44679,0.111698,152059,0.380148
-50.0,-45.8,400000,44697,0.111742,151522,0.378805
-50.0,-45.6,400000,45103,0.112757,152251,0.380628
-50.0,-45.4,400000,44875,0.112187,151812,0.37953
-50.0,-45.2,400000,45037,0.112592,151927,0.379817
-50.0,-45.0,400000,44794,0.111985,152673,0.381682
-50.0,-44.8,400000,45394,0.113485,152560,0.3814
-50.0,-44.6,400000,45246,0.113115,151853,0.379632
-50.0,-44.4,400000,44643,0.111607,151743,0.379358
-50.0,-44.2,400000,44911,0.112278,152203,0.380507
-50.0,-44.0,400000,44568,0.11142,151695,0.379238
-50.0,-43.8,400000,44900,0.11225,151656,0.37914
-50.0,-43.6,400000,44257,0.110643,151457,0.378642
-50.0,-43.4,400000,44807,0.112018,151772,0.37943
-50.0,-43.2,400000,44903,0.112257,151874,0.379685
-50.0,-43.0,400000,44698,0.111745,151651,0.379128
-50.0,-42.8,400000,44806,0.112015,152222,0.380555
-50.0,-42.6,400000,45222,0.113055,151934,0.379835
-50.0,-42.4,400000,44371,0.110927,151614,0.379035
-50.0,-42.2,400000,44810,0.112025,152331,0.380827
